,x,y,holdout,city,lst_day_mean,lst_night_mean,lst_day_max,lst_night_max,ndvi_mean,alb_mean,svf_mean,dsm_sd,bldg,lcov_11,tree_mean,svf_max,nbdi_max,tree_max,dsm_mean,pdens_mean,tree_min
4573,201527.42286091,274057.50238596,117,phx,4.2091616470801725,2.1706230492889773,0.9839445302114882,0.2525638904533878,-0.5893506077935335,0.660300073885605,0.6129623291553962,-0.5445937561905236,0.7264482402551389,-0.19599360044667088,-0.5088261211310312,0.4446800191962145,0.060585294853458975,-0.7385178114578776,-0.6769046218683568,1.4070245930984249,-0.048624123542196716
4574,202027.42286091,274057.50238596,117,phx,3.949038034519575,2.630778615544891,1.1340910145840866,1.357941087710394,-0.7286369107283192,0.4858314535294592,0.7507643508431401,-0.5788097979545377,0.4252071752458608,-0.19599360044667088,-0.4980531104518218,0.41500442213684063,-0.0689346067874197,-0.7385178114578776,-0.6548316667428632,1.3276392728242212,-0.04862412354031325
4575,202527.42286091,274057.50238596,117,phx,3.956301080343181,2.0863965457813904,1.0836225697554909,1.041233476598585,-0.5177827699217687,0.5481215250748481,0.6180114145267603,-0.5554371759891721,0.6470185552153085,-0.19599360044667088,-0.5060536551474678,0.4509778779994334,-0.24005475883048416,-0.7385178114594677,-0.6210482645095984,1.00562857115178,-0.04862412353573607
4576,203027.42286091,274057.50238596,117,phx,2.786693217458371,2.105975836715686,0.6971555897832928,1.2195515003068922,-0.4512818392283527,0.5520146813855742,0.4715433607271788,-0.5023069390390652,0.36248423714641015,-0.19599360044667088,-0.5085092678759967,0.20012091898075973,-0.11487726380061634,-0.7385178114578776,-0.5900849147851808,0.6000370425569979,-0.04862412354377108
4577,203527.42286091,274057.50238596,118,phx,2.492477431041173,1.5737440471556852,1.4842191884144853,-0.6102290782993123,-0.4845151058074461,0.5585493406961752,0.56477549352925,-0.5166904922844793,0.3321512135178993,-0.19599360044667088,-0.5180148655343904,0.28370632258375705,0.01197542148868532,-0.7385178114585473,-0.563711260193806,1.607040187083863,-0.048624123542196716
4578,204027.42286091,274057.50238596,118,phx,1.655366597322768,1.0696464204585825,0.4574285695240903,-1.043067518246815,-0.0965998146781875,0.4079719261926287,0.3566947148483981,-0.4910705610530578,0.6684543867168253,-0.19599360044667088,-0.5245697672528804,0.4028117405075383,-0.3923033713226135,-0.7385178114606429,-0.5296202894553454,1.5888971518236863,-0.04862412354125498
4579,204527.42286091,274057.50238596,118,phx,3.0516793546617724,1.5004880000275804,0.6662908741972942,0.13377040289058328,-0.6176803047278971,0.9562661959915884,0.6404101240729054,-0.5530667800393776,1.0760887265842132,-0.19599360044667088,-0.4812598879220898,0.3250707614594477,-0.28008773016797384,-0.7385178114578776,-0.5014177610512184,1.9219117135491328,0.1136994088072405
4580,205027.42286091,274057.50238596,118,phx,3.6903706199437702,1.9387532626171835,0.9355741688761868,0.4945148792162897,-0.6258789653793337,0.8401174573700827,0.6519344281733845,-0.5313744410644413,0.6799922771075091,-0.19599360044667088,-0.5043901755573317,0.3590792880536929,0.10932199996861416,-0.7385178114591783,-0.4665110173173178,1.077164006591513,-0.04862412354377108
4581,205527.42286091,274057.50238596,118,phx,0.7015533249674704,1.267092135638087,0.937435741150594,-0.11870533561791775,0.07861583486303607,0.3792783485217597,0.1365622359102391,-0.4289740426410213,0.6267667885626208,-0.19599360044667088,-0.5137967565732122,0.4044743842917909,-0.20860696640774445,-0.7385178114586338,-0.4161867056556092,0.8272183521686837,-0.04862412354377108
4582,206027.42286091,274057.50238596,118,phx,-0.3652141522847288,0.8317119333731853,-0.6274980357167053,0.20354884527278472,0.3703418476393693,-0.01773592907507011,0.020955253748200457,-0.4200991493043527,0.1263294517263312,-0.19599360044667088,-0.5322732620215275,-0.6560374610274139,-0.7399967077190094,-0.7385178114605564,-0.3780875880021993,-0.15413732720912068,-0.04862412354377108
